t_mono_s,source,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad
2698.039370,real,1.535822,0.222967,-2.055449,0.691244,-1.507635,0.116884
2698.047684,real,1.535822,0.222967,-2.055048,0.691244,-1.507635,0.116884
2698.064086,real,1.535822,0.222966,-2.054439,0.691244,-1.507635,0.116884
2698.072504,real,1.535822,0.222966,-2.054213,0.691244,-1.507635,0.116884
2698.080605,real,1.535822,0.222966,-2.053964,0.691244,-1.507635,0.116884
2698.088621,real,1.535823,0.222966,-2.053850,0.691244,-1.507634,0.116884
2698.096820,real,1.535822,0.222966,-2.053766,0.691243,-1.507634,0.116884
2698.113330,real,1.535822,0.222965,-2.053658,0.691243,-1.507635,0.116884
2698.121448,real,1.535822,0.222965,-2.053625,0.691243,-1.507635,0.116884
2698.129674,real,1.535822,0.222965,-2.053606,0.691243,-1.507635,0.116884
2698.137803,real,1.535822,0.222965,-2.053599,0.691243,-1.507635,0.116884
2698.146091,real,1.535822,0.222965,-2.053629,0.691243,-1.507635,0.116884
2698.162464,real,1.535822,0.222965,-2.053676,0.691243,-1.507635,0.116884
2698.170545,real,1.535822,0.222965,-2.053684,0.691243,-1.507635,0.116884
2698.178701,real,1.535822,0.222965,-2.053685,0.691243,-1.507635,0.116884
2698.186879,real,1.535822,0.222965,-2.053685,0.691243,-1.507635,0.116884
2698.203614,real,1.535822,0.222965,-2.053685,0.691243,-1.507635,0.116884
2698.211586,real,1.535822,0.222965,-2.053685,0.691243,-1.507635,0.116884
2698.219682,real,1.535822,0.222965,-2.053683,0.691243,-1.507634,0.116884
2698.227842,real,1.535822,0.222965,-2.053682,0.691243,-1.507635,0.116884
2698.236070,real,1.535822,0.222965,-2.053681,0.691243,-1.507635,0.116884
2698.252682,real,1.535822,0.222965,-2.053680,0.691243,-1.507635,0.116884
2698.260859,real,1.535823,0.222965,-2.053680,0.691243,-1.507635,0.116884
2698.269092,real,1.535822,0.222965,-2.053680,0.691243,-1.507634,0.116884
2698.277280,real,1.535822,0.222965,-2.053679,0.691243,-1.507634,0.116884
2698.293727,real,1.535822,0.222965,-2.053676,0.691243,-1.507634,0.116884
2698.301847,real,1.535822,0.222965,-2.053675,0.691243,-1.507635,0.116884
2698.310239,real,1.535822,0.222965,-2.053675,0.691243,-1.507634,0.116884
2698.318347,real,1.535822,0.222965,-2.053674,0.691243,-1.507635,0.116884
2698.326713,real,1.535822,0.222965,-2.053671,0.691243,-1.507635,0.116884
2698.343110,real,1.535822,0.222965,-2.053669,0.691243,-1.507634,0.116884
2698.351315,real,1.535823,0.222965,-2.053669,0.691243,-1.507635,0.116884
2698.359838,real,1.535822,0.222965,-2.053667,0.691243,-1.507635,0.116884
2698.368097,real,1.535822,0.222965,-2.053666,0.691243,-1.507635,0.116884
2698.376309,real,1.535822,0.222965,-2.053665,0.691243,-1.507635,0.116884
2698.392844,real,1.535822,0.222965,-2.053660,0.691243,-1.507635,0.116884
2698.401113,real,1.535822,0.222965,-2.053658,0.691243,-1.507635,0.116884
2698.409464,real,1.535822,0.222965,-2.053655,0.691243,-1.507635,0.116884
2698.417526,real,1.535822,0.222965,-2.053653,0.691243,-1.507635,0.116884
2698.434281,real,1.535822,0.222965,-2.053650,0.691243,-1.507634,0.116884
2698.442460,real,1.535822,0.222965,-2.053649,0.691243,-1.507635,0.116884
2698.450586,real,1.535822,0.222965,-2.053650,0.691243,-1.507634,0.116884
2698.458865,real,1.535822,0.222965,-2.053663,0.691243,-1.507635,0.116884
2698.466978,real,1.535822,0.222965,-2.053706,0.691243,-1.507635,0.116884
2698.483779,real,1.535822,0.222965,-2.053798,0.691243,-1.507635,0.116884
2698.491821,real,1.535822,0.222965,-2.053861,0.691243,-1.507635,0.116884
2698.500105,real,1.535822,0.222965,-2.053942,0.691243,-1.507635,0.116884
2698.508585,real,1.535822,0.222965,-2.054052,0.691244,-1.507635,0.116884
2698.516719,real,1.535822,0.222965,-2.054201,0.691243,-1.507635,0.116884
2698.532814,real,1.535822,0.222966,-2.054810,0.691244,-1.507635,0.116884
2698.540938,real,1.535822,0.222966,-2.055174,0.691244,-1.507635,0.116884
2698.549089,real,1.535822,0.222966,-2.055625,0.691245,-1.507634,0.116884
2698.557185,real,1.535822,0.222967,-2.056164,0.691245,-1.507635,0.116884
2698.573694,real,1.535822,0.222967,-2.057523,0.691245,-1.507635,0.116884
2698.581855,real,1.535823,0.222967,-2.058353,0.691246,-1.507635,0.116884
2698.590046,real,1.535822,0.222967,-2.059287,0.691246,-1.507635,0.116884
2698.598201,real,1.535822,0.222967,-2.060337,0.691246,-1.507635,0.116884
2698.606358,real,1.535822,0.222967,-2.061505,0.691246,-1.507635,0.116884
2698.622828,real,1.535823,0.222967,-2.064192,0.691246,-1.507634,0.116884
2698.631096,real,1.535822,0.222967,-2.065696,0.691246,-1.507634,0.116884
2698.639211,real,1.535822,0.222967,-2.067288,0.691246,-1.507635,0.116884
2698.647454,real,1.535822,0.222966,-2.068956,0.691246,-1.507635,0.116884
2698.664161,real,1.535822,0.222965,-2.072488,0.691245,-1.507635,0.116884
2698.672256,real,1.535823,0.222964,-2.075277,0.691244,-1.507635,0.116884
2698.680691,real,1.535822,0.222964,-2.077167,0.691243,-1.507635,0.116884
2698.688736,real,1.535822,0.222963,-2.079060,0.691243,-1.507635,0.116884
2698.697055,real,1.535822,0.222963,-2.080946,0.691243,-1.507635,0.116884
2698.713211,real,1.535823,0.222963,-2.084599,0.691242,-1.507635,0.116884
2698.721444,real,1.535823,0.222963,-2.086342,0.691242,-1.507635,0.116884
2698.729662,real,1.535823,0.222963,-2.088006,0.691241,-1.507635,0.116884
2698.737809,real,1.535822,0.222963,-2.089591,0.691241,-1.507635,0.116884
2698.746054,real,1.535822,0.222963,-2.091092,0.691240,-1.507635,0.116884
2698.762418,real,1.535822,0.222962,-2.093795,0.691239,-1.507635,0.116884
2698.770638,real,1.535822,0.222962,-2.094994,0.691239,-1.507634,0.116884
2698.778809,real,1.535822,0.222962,-2.096069,0.691239,-1.507635,0.116884
2698.787096,real,1.535823,0.222963,-2.097020,0.691239,-1.507635,0.116884
2698.803421,real,1.535822,0.222963,-2.098577,0.691239,-1.507635,0.116884
2698.811715,real,1.535822,0.222964,-2.099202,0.691239,-1.507635,0.116884
2698.820044,real,1.535822,0.222964,-2.099737,0.691239,-1.507635,0.116884
2698.828173,real,1.535822,0.222964,-2.100374,0.691239,-1.507635,0.116884
2698.836350,real,1.535823,0.222964,-2.100705,0.691240,-1.507635,0.116884
2698.853119,real,1.535822,0.222965,-2.101160,0.691240,-1.507635,0.116884
2698.860863,real,1.535822,0.222965,-2.101307,0.691240,-1.507635,0.116884
2698.869108,real,1.535822,0.222965,-2.101413,0.691240,-1.507635,0.116884
2698.877189,real,1.535823,0.222965,-2.101489,0.691241,-1.507634,0.116884
2698.893542,real,1.535822,0.222966,-2.101580,0.691241,-1.507635,0.116884
2698.901757,real,1.535822,0.222966,-2.101601,0.691241,-1.507635,0.116884
2698.909935,real,1.535822,0.222966,-2.101610,0.691242,-1.507635,0.116884
2698.918093,real,1.535823,0.222966,-2.101634,0.691242,-1.507634,0.116884
2698.926201,real,1.535823,0.222966,-2.101644,0.691242,-1.507635,0.116884
2698.942743,real,1.535822,0.222966,-2.101647,0.691242,-1.507635,0.116884
